"idCpu";"registro";"hora"
1511;49.2;"2022-10-24 22:14:21"
1512;21.8;"2022-10-24 22:14:22"
1513;39.4;"2022-10-24 22:14:23"
1514;36.6;"2022-10-24 22:14:25"
1515;51.3;"2022-10-24 22:14:26"
1516;54.2;"2022-10-24 22:14:27"
1517;38.5;"2022-10-24 22:14:28"
1518;41.0;"2022-10-24 22:14:30"
1519;40.7;"2022-10-24 22:14:31"
1520;41.2;"2022-10-24 22:14:32"
1521;29.1;"2022-10-24 22:14:33"
1522;17.0;"2022-10-24 22:14:34"
1523;22.7;"2022-10-24 22:14:35"
1524;19.5;"2022-10-24 22:14:36"
1525;17.2;"2022-10-24 22:14:37"
1526;18.3;"2022-10-24 22:14:38"
1527;19.4;"2022-10-24 22:14:39"
1528;15.6;"2022-10-24 22:14:41"
1529;14.5;"2022-10-24 22:14:42"
1530;33.3;"2022-10-24 22:14:43"
1531;35.3;"2022-10-24 22:14:44"
1532;19.8;"2022-10-24 22:14:45"
1533;37.3;"2022-10-24 22:14:46"
1534;15.7;"2022-10-24 22:14:47"
1535;23.4;"2022-10-24 22:14:48"
1536;21.8;"2022-10-24 22:14:49"
1537;22.7;"2022-10-24 22:14:50"
1538;18.4;"2022-10-24 22:14:51"
1539;50.6;"2022-10-24 22:14:52"
1540;42.2;"2022-10-24 22:14:54"
1541;22.2;"2022-10-24 22:14:55"
1542;14.6;"2022-10-24 22:14:56"
1543;23.3;"2022-10-24 22:14:57"
1544;20.1;"2022-10-24 22:14:58"
1545;22.2;"2022-10-24 22:14:59"
1546;22.4;"2022-10-24 22:15:00"
1547;20.2;"2022-10-24 22:15:01"
1548;35.9;"2022-10-24 22:15:02"
1549;19.1;"2022-10-24 22:15:03"
1550;32.7;"2022-10-24 22:15:04"
1551;31.5;"2022-10-24 22:15:05"
1552;28.3;"2022-10-24 22:15:06"
1553;32.4;"2022-10-24 22:15:07"
1554;27.1;"2022-10-24 22:15:09"
1555;44.0;"2022-10-24 22:15:10"
1556;32.8;"2022-10-24 22:15:11"
1557;29.0;"2022-10-24 22:15:12"
1558;33.5;"2022-10-24 22:15:13"
1559;44.7;"2022-10-24 22:15:14"
1560;46.3;"2022-10-24 22:15:15"
1561;40.3;"2022-10-24 22:15:16"
1562;67.5;"2022-10-24 22:15:17"
1563;29.5;"2022-10-24 22:15:18"
1564;23.4;"2022-10-24 22:15:19"
1565;26.6;"2022-10-24 22:15:20"
1566;27.5;"2022-10-24 22:15:22"
1567;32.1;"2022-10-24 22:15:23"
1568;24.0;"2022-10-24 22:15:24"
1569;32.1;"2022-10-24 22:15:25"
1570;34.7;"2022-10-24 22:15:26"
1571;36.7;"2022-10-24 22:15:27"
1572;32.3;"2022-10-24 22:15:28"
1573;26.7;"2022-10-24 22:15:29"
1574;27.4;"2022-10-24 22:15:30"
1575;29.4;"2022-10-24 22:15:31"
1576;47.1;"2022-10-24 22:15:32"
1577;45.4;"2022-10-24 22:15:34"
1578;45.6;"2022-10-24 22:15:35"
1579;74.7;"2022-10-24 22:15:36"
1580;53.4;"2022-10-24 22:15:37"
1581;49.2;"2022-10-24 22:15:38"
1582;24.7;"2022-10-24 22:15:39"
1583;27.2;"2022-10-24 22:15:41"
1584;28.3;"2022-10-24 22:15:42"
1585;23.8;"2022-10-24 22:15:43"
1586;25.4;"2022-10-24 22:15:44"
1587;40.8;"2022-10-24 22:15:45"
1588;42.1;"2022-10-24 22:15:46"
1589;54.3;"2022-10-24 22:15:47"
1590;40.5;"2022-10-24 22:15:48"
1591;39.6;"2022-10-24 22:15:49"
1592;50.8;"2022-10-24 22:15:50"
1593;33.6;"2022-10-24 22:15:52"
1594;39.5;"2022-10-24 22:15:53"
1595;43.8;"2022-10-24 22:15:54"
1596;27.5;"2022-10-24 22:15:55"
1597;36.3;"2022-10-24 22:15:56"
1598;37.0;"2022-10-24 22:15:57"
1599;29.8;"2022-10-24 22:15:58"
1600;24.0;"2022-10-24 22:15:59"
1601;50.4;"2022-10-24 22:16:00"
1602;42.0;"2022-10-24 22:16:02"
1603;43.5;"2022-10-24 22:16:03"
1604;33.7;"2022-10-24 22:16:04"
1605;43.0;"2022-10-24 22:16:05"
1606;35.5;"2022-10-24 22:16:06"
1607;34.6;"2022-10-24 22:16:07"
1608;50.8;"2022-10-24 22:16:08"
1609;38.0;"2022-10-24 22:16:09"
1610;30.3;"2022-10-24 22:16:11"
1611;33.3;"2022-10-24 22:16:12"
1612;39.1;"2022-10-24 22:16:13"
1613;32.4;"2022-10-24 22:16:14"
1614;43.2;"2022-10-24 22:16:15"
1615;56.7;"2022-10-24 22:16:16"
1616;47.7;"2022-10-24 22:16:17"
1617;31.3;"2022-10-24 22:16:18"
1618;52.7;"2022-10-24 22:16:20"
1619;42.0;"2022-10-24 22:16:21"
1620;45.8;"2022-10-24 22:16:22"
1621;44.9;"2022-10-24 22:16:23"
1622;34.6;"2022-10-24 22:16:24"
1623;31.3;"2022-10-24 22:16:25"
1624;18.3;"2022-10-24 22:16:26"
1625;58.4;"2022-10-24 22:16:27"
1626;51.9;"2022-10-24 22:16:29"
1627;22.5;"2022-10-24 22:16:30"
1628;40.2;"2022-10-24 22:16:31"
1629;65.5;"2022-10-24 22:16:32"
1630;60.5;"2022-10-24 22:16:33"
1631;31.8;"2022-10-24 22:16:34"
1632;52.7;"2022-10-24 22:16:35"
1633;42.0;"2022-10-24 22:16:36"
1634;26.7;"2022-10-24 22:16:37"
1635;22.3;"2022-10-24 22:16:38"
1636;18.3;"2022-10-24 22:16:40"
1637;19.9;"2022-10-24 22:16:41"
1638;19.2;"2022-10-24 22:16:42"
1639;30.2;"2022-10-24 22:16:43"
1640;30.2;"2022-10-24 22:16:44"
1641;23.4;"2022-10-24 22:16:45"
1642;20.5;"2022-10-24 22:16:46"
1643;16.1;"2022-10-24 22:16:47"
1644;18.8;"2022-10-24 22:16:48"
1645;17.4;"2022-10-24 22:16:49"
1646;15.3;"2022-10-24 22:16:51"
1647;13.0;"2022-10-24 22:16:52"
1648;14.6;"2022-10-24 22:16:53"
1649;32.2;"2022-10-24 22:16:54"
1650;43.6;"2022-10-24 22:16:55"
1651;41.3;"2022-10-24 22:16:56"
1652;38.8;"2022-10-24 22:16:57"
1653;36.3;"2022-10-24 22:16:59"
1654;28.4;"2022-10-24 22:17:00"
1655;62.6;"2022-10-24 22:17:01"
1656;64.1;"2022-10-24 22:17:02"
1657;55.8;"2022-10-24 22:17:03"
1658;68.7;"2022-10-24 22:17:04"
1659;41.3;"2022-10-24 22:17:06"
1660;40.2;"2022-10-24 22:17:07"
1661;32.9;"2022-10-24 22:17:08"
1662;28.7;"2022-10-24 22:17:09"
1663;28.4;"2022-10-24 22:17:10"
1664;34.5;"2022-10-24 22:17:11"
1665;35.5;"2022-10-24 22:17:12"
1666;44.1;"2022-10-24 22:17:13"
1667;26.2;"2022-10-24 22:17:14"
1668;33.7;"2022-10-24 22:17:15"
1669;37.6;"2022-10-24 22:17:17"
1670;27.8;"2022-10-24 22:17:18"
1671;30.7;"2022-10-24 22:17:19"
1672;25.2;"2022-10-24 22:17:20"
1673;39.3;"2022-10-24 22:17:21"
1674;59.8;"2022-10-24 22:17:22"
1675;51.3;"2022-10-24 22:17:23"
1676;63.8;"2022-10-24 22:17:24"
1677;27.0;"2022-10-24 22:17:25"
1678;30.6;"2022-10-24 22:17:26"
1679;25.1;"2022-10-24 22:17:28"
1680;47.7;"2022-10-24 22:17:29"
1681;36.3;"2022-10-24 22:17:30"
1682;45.1;"2022-10-24 22:17:31"
1683;63.9;"2022-10-24 22:17:32"
1684;41.1;"2022-10-24 22:17:33"
1685;22.7;"2022-10-24 22:17:34"
1686;20.2;"2022-10-24 22:17:35"
1687;20.2;"2022-10-24 22:17:36"
1688;28.0;"2022-10-24 22:17:37"
1689;21.9;"2022-10-24 22:17:39"
1690;24.7;"2022-10-24 22:17:40"
1691;19.7;"2022-10-24 22:17:41"
1692;20.4;"2022-10-24 22:17:42"
1693;21.8;"2022-10-24 22:17:43"
1694;20.5;"2022-10-24 22:17:44"
1695;33.3;"2022-10-24 22:17:45"
1696;23.4;"2022-10-24 22:17:46"
1697;30.9;"2022-10-24 22:17:47"
1698;37.7;"2022-10-24 22:17:48"
1699;30.4;"2022-10-24 22:17:50"
1700;56.5;"2022-10-24 22:17:51"
1701;35.8;"2022-10-24 22:17:52"
1702;32.3;"2022-10-24 22:17:53"
1703;33.0;"2022-10-24 22:17:54"
1704;25.6;"2022-10-24 22:17:55"
1705;26.7;"2022-10-24 22:17:56"
1706;37.7;"2022-10-24 22:17:57"
1707;29.2;"2022-10-24 22:17:58"
1708;53.9;"2022-10-24 22:18:00"
1709;42.0;"2022-10-24 22:18:01"
1710;38.2;"2022-10-24 22:18:02"
1711;54.2;"2022-10-24 22:18:03"
1712;34.2;"2022-10-24 22:18:04"
1713;37.5;"2022-10-24 22:18:05"
1714;22.4;"2022-10-24 22:18:06"
1715;20.9;"2022-10-24 22:18:07"
1716;21.2;"2022-10-24 22:18:09"
1717;24.8;"2022-10-24 22:18:10"
1718;19.1;"2022-10-24 22:18:11"
1719;22.0;"2022-10-24 22:18:12"
1720;28.0;"2022-10-24 22:18:13"
1721;30.5;"2022-10-24 22:18:14"
1722;24.1;"2022-10-24 22:18:15"
1723;24.3;"2022-10-24 22:18:16"
1724;34.2;"2022-10-24 22:18:17"
1725;34.0;"2022-10-24 22:18:19"
1726;40.6;"2022-10-24 22:18:20"
1727;62.7;"2022-10-24 22:18:21"
1728;49.8;"2022-10-24 22:18:22"
1729;29.5;"2022-10-24 22:18:23"
1730;33.3;"2022-10-24 22:18:24"
1731;26.7;"2022-10-24 22:18:25"
1732;28.4;"2022-10-24 22:18:26"
1733;55.3;"2022-10-24 22:18:27"
1734;48.4;"2022-10-24 22:18:28"
1735;52.0;"2022-10-24 22:18:29"
1736;59.4;"2022-10-24 22:18:30"
1737;28.9;"2022-10-24 22:18:32"
1738;71.6;"2022-10-24 22:18:33"
1739;97.0;"2022-10-24 22:18:34"
1740;81.2;"2022-10-24 22:18:35"
1741;78.3;"2022-10-24 22:18:36"
1742;57.6;"2022-10-24 22:18:37"
1743;35.0;"2022-10-24 22:18:39"
1744;43.6;"2022-10-24 22:18:40"
1745;82.2;"2022-10-24 22:18:41"
1746;52.7;"2022-10-24 22:18:42"
1747;48.3;"2022-10-24 22:18:43"
1748;36.2;"2022-10-24 22:18:44"
1749;35.9;"2022-10-24 22:18:45"
1750;46.4;"2022-10-24 22:18:46"
1751;77.7;"2022-10-24 22:18:47"
1752;79.8;"2022-10-24 22:18:48"
1753;66.8;"2022-10-24 22:18:49"
1754;72.1;"2022-10-24 22:18:51"
1755;64.9;"2022-10-24 22:18:52"
1756;62.7;"2022-10-24 22:18:53"
1757;39.8;"2022-10-24 22:18:54"
1758;44.5;"2022-10-24 22:18:55"
1759;59.1;"2022-10-24 22:18:56"
1760;80.8;"2022-10-24 22:18:57"
1761;53.5;"2022-10-24 22:18:58"
1762;47.0;"2022-10-24 22:18:59"
1763;49.4;"2022-10-24 22:19:00"
1764;46.2;"2022-10-24 22:19:01"
1765;31.5;"2022-10-24 22:19:03"
1766;32.4;"2022-10-24 22:19:04"
1767;26.9;"2022-10-24 22:19:05"
1768;50.6;"2022-10-24 22:19:06"
1769;65.5;"2022-10-24 22:19:07"
1770;45.2;"2022-10-24 22:19:09"
1771;32.8;"2022-10-24 22:19:10"
1772;69.1;"2022-10-24 22:19:11"
1773;45.1;"2022-10-24 22:19:12"
1774;59.2;"2022-10-24 22:19:13"
1775;39.6;"2022-10-24 22:19:14"
1776;36.7;"2022-10-24 22:19:15"
1777;25.9;"2022-10-24 22:19:16"
1778;30.3;"2022-10-24 22:19:17"
1779;40.8;"2022-10-24 22:19:18"
1780;82.6;"2022-10-24 22:19:20"
1781;47.1;"2022-10-24 22:19:21"
1782;53.4;"2022-10-24 22:19:22"
1783;24.1;"2022-10-24 22:19:23"
1784;53.1;"2022-10-24 22:19:24"
1785;34.9;"2022-10-24 22:19:25"
1786;23.6;"2022-10-24 22:19:27"
1787;28.5;"2022-10-24 22:19:28"
1788;46.4;"2022-10-24 22:19:29"
1789;52.9;"2022-10-24 22:19:30"
1790;34.5;"2022-10-24 22:19:31"
1791;17.2;"2022-10-24 22:19:32"
1792;36.8;"2022-10-24 22:19:33"
1793;25.2;"2022-10-24 22:19:34"
1794;22.5;"2022-10-24 22:19:35"
1795;46.3;"2022-10-24 22:19:36"
1796;83.0;"2022-10-24 22:19:37"
1797;89.1;"2022-10-24 22:19:38"
1798;77.6;"2022-10-24 22:19:39"
1799;53.4;"2022-10-24 22:19:41"
1800;61.1;"2022-10-24 22:19:42"
1801;61.6;"2022-10-24 22:19:43"
1802;50.6;"2022-10-24 22:19:44"
1803;63.0;"2022-10-24 22:19:45"
1804;66.0;"2022-10-24 22:19:46"
1805;67.3;"2022-10-24 22:19:47"
1806;31.0;"2022-10-24 22:19:48"
1807;28.0;"2022-10-24 22:19:49"
1808;36.6;"2022-10-24 22:19:51"
1809;43.7;"2022-10-24 22:19:52"
1810;32.3;"2022-10-24 22:19:53"
1811;26.2;"2022-10-24 22:19:54"
1812;25.0;"2022-10-24 22:19:55"
1813;27.7;"2022-10-24 22:19:56"
1814;63.9;"2022-10-24 22:19:57"
1815;46.5;"2022-10-24 22:19:58"
1816;36.0;"2022-10-24 22:19:59"
1817;56.7;"2022-10-24 22:20:00"
1818;54.2;"2022-10-24 22:20:01"
1819;76.7;"2022-10-24 22:20:03"
1820;53.4;"2022-10-24 22:20:04"
1821;40.3;"2022-10-24 22:20:05"
1822;30.8;"2022-10-24 22:20:06"
1823;55.0;"2022-10-24 22:20:07"
1824;66.0;"2022-10-24 22:20:08"
1825;50.4;"2022-10-24 22:20:09"
1826;68.4;"2022-10-24 22:20:10"
1827;67.6;"2022-10-24 22:20:11"
1828;57.0;"2022-10-24 22:20:12"
1829;53.2;"2022-10-24 22:20:14"
1830;57.8;"2022-10-24 22:20:15"
1831;45.5;"2022-10-24 22:20:16"
1832;51.9;"2022-10-24 22:20:17"
1833;65.8;"2022-10-24 22:20:18"
1834;35.6;"2022-10-24 22:20:19"
1835;35.8;"2022-10-24 22:20:20"
1836;21.9;"2022-10-24 22:20:21"
1837;46.2;"2022-10-24 22:20:22"
1838;39.7;"2022-10-24 22:20:24"
1839;40.7;"2022-10-24 22:20:25"
1840;31.5;"2022-10-24 22:20:26"
1841;41.4;"2022-10-24 22:20:27"
1842;47.9;"2022-10-24 22:20:28"
1843;27.1;"2022-10-24 22:20:29"
1844;23.5;"2022-10-24 22:20:30"
1845;31.0;"2022-10-24 22:20:31"
1846;29.7;"2022-10-24 22:20:32"
1847;27.5;"2022-10-24 22:20:33"
1848;38.2;"2022-10-24 22:20:35"
1849;33.6;"2022-10-24 22:20:36"
1850;46.0;"2022-10-24 22:20:37"
1851;34.3;"2022-10-24 22:20:38"
1852;31.3;"2022-10-24 22:20:39"
1853;37.1;"2022-10-24 22:20:40"
1854;31.3;"2022-10-24 22:20:41"
1855;24.8;"2022-10-24 22:20:42"
1856;23.6;"2022-10-24 22:20:43"
1857;29.5;"2022-10-24 22:20:44"
1858;51.3;"2022-10-24 22:20:45"
1859;19.2;"2022-10-24 22:20:46"
1860;42.1;"2022-10-24 22:20:47"
1861;23.3;"2022-10-24 22:20:48"
1862;59.6;"2022-10-24 22:20:50"
1863;43.6;"2022-10-24 22:20:51"
1864;22.0;"2022-10-24 22:20:52"
1865;28.0;"2022-10-24 22:20:53"
1866;28.5;"2022-10-24 22:20:54"
1867;37.7;"2022-10-24 22:20:55"
1868;34.9;"2022-10-24 22:20:56"
1869;16.5;"2022-10-24 22:20:57"
1870;29.2;"2022-10-24 22:20:58"
1871;42.3;"2022-10-24 22:20:59"
1872;33.1;"2022-10-24 22:21:00"
1873;24.9;"2022-10-24 22:21:01"
1874;20.6;"2022-10-24 22:21:02"
1875;32.3;"2022-10-24 22:21:04"
1876;22.4;"2022-10-24 22:21:05"
1877;25.4;"2022-10-24 22:21:06"
1878;21.8;"2022-10-24 22:21:07"
1879;22.3;"2022-10-24 22:21:08"
1880;36.3;"2022-10-24 22:21:09"
1881;26.8;"2022-10-24 22:21:10"
1882;25.2;"2022-10-24 22:21:12"
1883;34.5;"2022-10-24 22:21:13"
1884;22.2;"2022-10-24 22:21:14"
1885;18.7;"2022-10-24 22:21:15"
1886;23.8;"2022-10-24 22:21:16"
1887;22.9;"2022-10-24 22:21:17"
1888;34.6;"2022-10-24 22:21:18"
1889;48.5;"2022-10-24 22:21:19"
1890;25.2;"2022-10-24 22:21:20"
1891;62.1;"2022-10-24 22:21:21"
1892;35.0;"2022-10-24 22:21:22"
1893;24.4;"2022-10-24 22:21:24"
1894;42.2;"2022-10-24 22:21:25"
1895;41.4;"2022-10-24 22:21:26"
1896;25.7;"2022-10-24 22:21:27"
1897;48.1;"2022-10-24 22:21:28"
1898;45.1;"2022-10-24 22:21:29"
1899;50.6;"2022-10-24 22:21:30"
1900;41.9;"2022-10-24 22:21:31"
1901;35.8;"2022-10-24 22:21:32"
1902;59.4;"2022-10-24 22:21:33"
1903;36.3;"2022-10-24 22:21:34"
1904;27.9;"2022-10-24 22:21:36"
1905;18.5;"2022-10-24 22:21:37"
1906;18.8;"2022-10-24 22:21:38"
1907;19.2;"2022-10-24 22:21:39"
1908;47.9;"2022-10-24 22:21:40"
1909;32.7;"2022-10-24 22:21:41"
1910;21.5;"2022-10-24 22:21:42"
1911;26.7;"2022-10-24 22:21:43"
1912;26.1;"2022-10-24 22:21:44"
1913;29.2;"2022-10-24 22:21:45"
1914;42.1;"2022-10-24 22:21:46"
1915;33.8;"2022-10-24 22:21:48"
1916;25.6;"2022-10-24 22:21:49"
1917;24.0;"2022-10-24 22:21:50"
1918;37.5;"2022-10-24 22:21:51"
1919;29.7;"2022-10-24 22:21:52"
1920;16.7;"2022-10-24 22:21:53"
1921;24.6;"2022-10-24 22:21:54"
1922;18.3;"2022-10-24 22:21:55"
1923;28.5;"2022-10-24 22:21:56"
1924;22.7;"2022-10-24 22:21:57"
1925;20.6;"2022-10-24 22:21:58"
1926;22.8;"2022-10-24 22:22:00"
1927;20.2;"2022-10-24 22:22:01"
1928;32.1;"2022-10-24 22:22:02"
1929;22.2;"2022-10-24 22:22:03"
1930;31.0;"2022-10-24 22:22:04"
1931;28.8;"2022-10-24 22:22:05"
1932;52.0;"2022-10-24 22:22:06"
1933;32.3;"2022-10-24 22:22:07"
1934;32.4;"2022-10-24 22:22:08"
1935;17.9;"2022-10-24 22:22:09"
1936;33.8;"2022-10-24 22:22:10"
1937;14.8;"2022-10-24 22:22:11"
1938;23.1;"2022-10-24 22:22:12"
1939;29.2;"2022-10-24 22:22:14"
1940;59.4;"2022-10-24 22:22:15"
1941;30.7;"2022-10-24 22:22:16"
1942;26.4;"2022-10-24 22:22:17"
1943;31.5;"2022-10-24 22:22:18"
1944;31.9;"2022-10-24 22:22:19"
1945;30.0;"2022-10-24 22:22:20"
1946;30.0;"2022-10-24 22:22:21"
1947;25.2;"2022-10-24 22:22:22"
1948;32.6;"2022-10-24 22:22:23"
1949;30.4;"2022-10-24 22:22:25"
1950;26.8;"2022-10-24 22:22:26"
1951;16.5;"2022-10-24 22:22:27"
1952;17.1;"2022-10-24 22:22:28"
1953;38.8;"2022-10-24 22:22:29"
1954;53.5;"2022-10-24 22:22:30"
1955;29.4;"2022-10-24 22:22:31"
1956;30.8;"2022-10-24 22:22:32"
1957;31.0;"2022-10-24 22:22:33"
1958;29.2;"2022-10-24 22:22:34"
1959;42.2;"2022-10-24 22:22:36"
1960;30.7;"2022-10-24 22:22:37"
1961;24.5;"2022-10-24 22:22:38"
1962;20.4;"2022-10-24 22:22:39"
1963;25.0;"2022-10-24 22:22:40"
1964;62.6;"2022-10-24 22:22:41"
1965;42.5;"2022-10-24 22:22:42"
1966;18.9;"2022-10-24 22:22:43"
1967;29.0;"2022-10-24 22:22:44"
1968;27.2;"2022-10-24 22:22:45"
1969;15.8;"2022-10-24 22:22:47"
1970;27.2;"2022-10-24 22:22:48"
1971;18.3;"2022-10-24 22:22:49"
1972;34.6;"2022-10-24 22:22:50"
1973;19.9;"2022-10-24 22:22:51"
1974;28.9;"2022-10-24 22:22:52"
1975;26.4;"2022-10-24 22:22:53"
1976;80.5;"2022-10-24 22:22:54"
1977;97.7;"2022-10-24 22:22:55"
1978;58.1;"2022-10-24 22:22:56"
1979;58.1;"2022-10-24 22:22:57"
1980;56.2;"2022-10-24 22:22:58"
1981;61.8;"2022-10-24 22:22:59"
1982;53.1;"2022-10-24 22:23:01"
1983;68.3;"2022-10-24 22:23:02"
1984;51.1;"2022-10-24 22:23:03"
1985;74.8;"2022-10-24 22:23:04"
1986;67.9;"2022-10-24 22:23:05"
1987;52.9;"2022-10-24 22:23:06"
1988;54.0;"2022-10-24 22:23:07"
1989;55.6;"2022-10-24 22:23:08"
1990;56.5;"2022-10-24 22:23:09"
1991;46.2;"2022-10-24 22:23:10"
1992;30.2;"2022-10-24 22:23:12"
1993;30.3;"2022-10-24 22:23:13"
1994;59.1;"2022-10-24 22:23:14"
1995;98.9;"2022-10-24 22:23:15"
1996;90.6;"2022-10-24 22:23:16"
1997;84.3;"2022-10-24 22:23:17"
1998;38.1;"2022-10-24 22:23:18"
1999;36.0;"2022-10-24 22:23:20"
2000;43.7;"2022-10-24 22:23:21"
2001;41.2;"2022-10-24 22:23:22"
2002;42.7;"2022-10-24 22:23:23"
