"idRam";"registro";"hora"
1510;66.4;"2022-10-24 22:14:20"
1511;66.5;"2022-10-24 22:14:21"
1512;66.5;"2022-10-24 22:14:22"
1513;66.4;"2022-10-24 22:14:23"
1514;66.5;"2022-10-24 22:14:25"
1515;66.6;"2022-10-24 22:14:26"
1516;66.8;"2022-10-24 22:14:27"
1517;67.0;"2022-10-24 22:14:28"
1518;66.6;"2022-10-24 22:14:30"
1519;66.9;"2022-10-24 22:14:31"
1520;66.7;"2022-10-24 22:14:32"
1521;66.7;"2022-10-24 22:14:33"
1522;66.7;"2022-10-24 22:14:34"
1523;66.6;"2022-10-24 22:14:35"
1524;66.5;"2022-10-24 22:14:36"
1525;66.5;"2022-10-24 22:14:37"
1526;66.5;"2022-10-24 22:14:38"
1527;66.6;"2022-10-24 22:14:39"
1528;66.6;"2022-10-24 22:14:41"
1529;66.6;"2022-10-24 22:14:42"
1530;66.6;"2022-10-24 22:14:43"
1531;66.7;"2022-10-24 22:14:44"
1532;66.4;"2022-10-24 22:14:45"
1533;66.8;"2022-10-24 22:14:46"
1534;66.7;"2022-10-24 22:14:47"
1535;66.6;"2022-10-24 22:14:48"
1536;66.6;"2022-10-24 22:14:49"
1537;66.6;"2022-10-24 22:14:50"
1538;66.6;"2022-10-24 22:14:51"
1539;66.1;"2022-10-24 22:14:52"
1540;66.1;"2022-10-24 22:14:54"
1541;66.1;"2022-10-24 22:14:55"
1542;66.1;"2022-10-24 22:14:56"
1543;66.0;"2022-10-24 22:14:57"
1544;66.2;"2022-10-24 22:14:58"
1545;66.0;"2022-10-24 22:14:59"
1546;66.1;"2022-10-24 22:15:00"
1547;66.1;"2022-10-24 22:15:01"
1548;66.1;"2022-10-24 22:15:02"
1549;66.1;"2022-10-24 22:15:03"
1550;66.0;"2022-10-24 22:15:04"
1551;65.8;"2022-10-24 22:15:05"
1552;66.0;"2022-10-24 22:15:06"
1553;66.1;"2022-10-24 22:15:07"
1554;66.1;"2022-10-24 22:15:09"
1555;66.0;"2022-10-24 22:15:10"
1556;66.0;"2022-10-24 22:15:11"
1557;66.0;"2022-10-24 22:15:12"
1558;66.1;"2022-10-24 22:15:13"
1559;66.3;"2022-10-24 22:15:14"
1560;66.4;"2022-10-24 22:15:15"
1561;66.6;"2022-10-24 22:15:16"
1562;67.1;"2022-10-24 22:15:17"
1563;67.1;"2022-10-24 22:15:18"
1564;67.0;"2022-10-24 22:15:19"
1565;66.9;"2022-10-24 22:15:20"
1566;66.8;"2022-10-24 22:15:22"
1567;66.9;"2022-10-24 22:15:23"
1568;66.9;"2022-10-24 22:15:24"
1569;66.9;"2022-10-24 22:15:25"
1570;66.9;"2022-10-24 22:15:26"
1571;66.8;"2022-10-24 22:15:27"
1572;66.8;"2022-10-24 22:15:28"
1573;66.6;"2022-10-24 22:15:29"
1574;66.6;"2022-10-24 22:15:30"
1575;66.5;"2022-10-24 22:15:31"
1576;66.4;"2022-10-24 22:15:33"
1577;66.2;"2022-10-24 22:15:34"
1578;66.2;"2022-10-24 22:15:35"
1579;66.2;"2022-10-24 22:15:36"
1580;66.2;"2022-10-24 22:15:37"
1581;66.0;"2022-10-24 22:15:38"
1582;66.3;"2022-10-24 22:15:39"
1583;66.3;"2022-10-24 22:15:41"
1584;66.2;"2022-10-24 22:15:42"
1585;66.1;"2022-10-24 22:15:43"
1586;66.0;"2022-10-24 22:15:44"
1587;66.0;"2022-10-24 22:15:45"
1588;66.2;"2022-10-24 22:15:46"
1589;66.2;"2022-10-24 22:15:47"
1590;66.3;"2022-10-24 22:15:48"
1591;66.4;"2022-10-24 22:15:49"
1592;66.4;"2022-10-24 22:15:50"
1593;66.1;"2022-10-24 22:15:52"
1594;66.1;"2022-10-24 22:15:53"
1595;66.1;"2022-10-24 22:15:54"
1596;66.1;"2022-10-24 22:15:55"
1597;66.1;"2022-10-24 22:15:56"
1598;66.2;"2022-10-24 22:15:57"
1599;66.2;"2022-10-24 22:15:58"
1600;66.2;"2022-10-24 22:15:59"
1601;66.4;"2022-10-24 22:16:00"
1602;66.5;"2022-10-24 22:16:02"
1603;66.4;"2022-10-24 22:16:03"
1604;66.4;"2022-10-24 22:16:04"
1605;66.2;"2022-10-24 22:16:05"
1606;66.1;"2022-10-24 22:16:06"
1607;66.1;"2022-10-24 22:16:07"
1608;66.3;"2022-10-24 22:16:08"
1609;66.4;"2022-10-24 22:16:09"
1610;66.3;"2022-10-24 22:16:11"
1611;66.5;"2022-10-24 22:16:12"
1612;66.6;"2022-10-24 22:16:13"
1613;66.5;"2022-10-24 22:16:14"
1614;66.4;"2022-10-24 22:16:15"
1615;66.3;"2022-10-24 22:16:16"
1616;66.4;"2022-10-24 22:16:17"
1617;66.4;"2022-10-24 22:16:18"
1618;66.5;"2022-10-24 22:16:20"
1619;66.3;"2022-10-24 22:16:21"
1620;66.5;"2022-10-24 22:16:22"
1621;66.4;"2022-10-24 22:16:23"
1622;66.5;"2022-10-24 22:16:24"
1623;66.6;"2022-10-24 22:16:25"
1624;66.6;"2022-10-24 22:16:26"
1625;66.7;"2022-10-24 22:16:27"
1626;66.8;"2022-10-24 22:16:29"
1627;66.8;"2022-10-24 22:16:30"
1628;66.8;"2022-10-24 22:16:31"
1629;66.6;"2022-10-24 22:16:32"
1630;66.6;"2022-10-24 22:16:33"
1631;66.9;"2022-10-24 22:16:34"
1632;67.0;"2022-10-24 22:16:35"
1633;67.0;"2022-10-24 22:16:36"
1634;66.7;"2022-10-24 22:16:37"
1635;66.7;"2022-10-24 22:16:38"
1636;66.8;"2022-10-24 22:16:40"
1637;66.6;"2022-10-24 22:16:41"
1638;66.7;"2022-10-24 22:16:42"
1639;67.1;"2022-10-24 22:16:43"
1640;66.9;"2022-10-24 22:16:44"
1641;66.9;"2022-10-24 22:16:45"
1642;67.0;"2022-10-24 22:16:46"
1643;67.0;"2022-10-24 22:16:47"
1644;66.9;"2022-10-24 22:16:48"
1645;66.7;"2022-10-24 22:16:49"
1646;66.8;"2022-10-24 22:16:51"
1647;66.7;"2022-10-24 22:16:52"
1648;66.8;"2022-10-24 22:16:53"
1649;66.8;"2022-10-24 22:16:54"
1650;66.9;"2022-10-24 22:16:55"
1651;67.3;"2022-10-24 22:16:56"
1652;67.0;"2022-10-24 22:16:58"
1653;67.0;"2022-10-24 22:16:59"
1654;67.0;"2022-10-24 22:17:00"
1655;66.9;"2022-10-24 22:17:01"
1656;67.1;"2022-10-24 22:17:02"
1657;67.4;"2022-10-24 22:17:03"
1658;67.2;"2022-10-24 22:17:04"
1659;67.3;"2022-10-24 22:17:06"
1660;67.2;"2022-10-24 22:17:07"
1661;67.0;"2022-10-24 22:17:08"
1662;67.0;"2022-10-24 22:17:09"
1663;66.8;"2022-10-24 22:17:10"
1664;66.8;"2022-10-24 22:17:11"
1665;66.8;"2022-10-24 22:17:12"
1666;66.5;"2022-10-24 22:17:13"
1667;66.5;"2022-10-24 22:17:14"
1668;66.5;"2022-10-24 22:17:15"
1669;66.4;"2022-10-24 22:17:17"
1670;66.3;"2022-10-24 22:17:18"
1671;66.2;"2022-10-24 22:17:19"
1672;66.2;"2022-10-24 22:17:20"
1673;66.3;"2022-10-24 22:17:21"
1674;66.5;"2022-10-24 22:17:22"
1675;66.7;"2022-10-24 22:17:23"
1676;67.3;"2022-10-24 22:17:24"
1677;67.2;"2022-10-24 22:17:25"
1678;67.2;"2022-10-24 22:17:26"
1679;67.1;"2022-10-24 22:17:28"
1680;67.1;"2022-10-24 22:17:29"
1681;67.2;"2022-10-24 22:17:30"
1682;66.9;"2022-10-24 22:17:31"
1683;67.0;"2022-10-24 22:17:32"
1684;66.7;"2022-10-24 22:17:33"
1685;66.5;"2022-10-24 22:17:34"
1686;66.4;"2022-10-24 22:17:35"
1687;66.5;"2022-10-24 22:17:36"
1688;66.5;"2022-10-24 22:17:37"
1689;66.6;"2022-10-24 22:17:39"
1690;66.6;"2022-10-24 22:17:40"
1691;66.5;"2022-10-24 22:17:41"
1692;66.5;"2022-10-24 22:17:42"
1693;66.5;"2022-10-24 22:17:43"
1694;66.5;"2022-10-24 22:17:44"
1695;66.7;"2022-10-24 22:17:45"
1696;66.8;"2022-10-24 22:17:46"
1697;66.8;"2022-10-24 22:17:47"
1698;66.9;"2022-10-24 22:17:48"
1699;67.3;"2022-10-24 22:17:50"
1700;67.0;"2022-10-24 22:17:51"
1701;66.9;"2022-10-24 22:17:52"
1702;66.9;"2022-10-24 22:17:53"
1703;66.7;"2022-10-24 22:17:54"
1704;66.9;"2022-10-24 22:17:55"
1705;66.8;"2022-10-24 22:17:56"
1706;66.8;"2022-10-24 22:17:57"
1707;66.7;"2022-10-24 22:17:58"
1708;66.4;"2022-10-24 22:18:00"
1709;66.6;"2022-10-24 22:18:01"
1710;66.8;"2022-10-24 22:18:02"
1711;67.1;"2022-10-24 22:18:03"
1712;67.2;"2022-10-24 22:18:04"
1713;67.2;"2022-10-24 22:18:05"
1714;67.0;"2022-10-24 22:18:06"
1715;67.1;"2022-10-24 22:18:07"
1716;67.0;"2022-10-24 22:18:09"
1717;67.0;"2022-10-24 22:18:10"
1718;66.8;"2022-10-24 22:18:11"
1719;66.8;"2022-10-24 22:18:12"
1720;66.8;"2022-10-24 22:18:13"
1721;67.1;"2022-10-24 22:18:14"
1722;67.1;"2022-10-24 22:18:15"
1723;66.9;"2022-10-24 22:18:16"
1724;66.9;"2022-10-24 22:18:17"
1725;66.8;"2022-10-24 22:18:19"
1726;67.0;"2022-10-24 22:18:20"
1727;67.2;"2022-10-24 22:18:21"
1728;67.4;"2022-10-24 22:18:22"
1729;67.3;"2022-10-24 22:18:23"
1730;67.3;"2022-10-24 22:18:24"
1731;67.4;"2022-10-24 22:18:25"
1732;67.3;"2022-10-24 22:18:26"
1733;67.3;"2022-10-24 22:18:27"
1734;67.4;"2022-10-24 22:18:28"
1735;66.7;"2022-10-24 22:18:29"
1736;67.1;"2022-10-24 22:18:30"
1737;67.0;"2022-10-24 22:18:32"
1738;67.2;"2022-10-24 22:18:33"
1739;67.9;"2022-10-24 22:18:34"
1740;67.8;"2022-10-24 22:18:35"
1741;68.0;"2022-10-24 22:18:36"
1742;68.1;"2022-10-24 22:18:37"
1743;68.0;"2022-10-24 22:18:39"
1744;67.7;"2022-10-24 22:18:40"
1745;68.1;"2022-10-24 22:18:41"
1746;68.1;"2022-10-24 22:18:42"
1747;68.1;"2022-10-24 22:18:43"
1748;68.1;"2022-10-24 22:18:44"
1749;68.0;"2022-10-24 22:18:45"
1750;68.0;"2022-10-24 22:18:46"
1751;67.9;"2022-10-24 22:18:47"
1752;68.1;"2022-10-24 22:18:48"
1753;68.1;"2022-10-24 22:18:50"
1754;68.1;"2022-10-24 22:18:51"
1755;68.1;"2022-10-24 22:18:52"
1756;68.2;"2022-10-24 22:18:53"
1757;68.1;"2022-10-24 22:18:54"
1758;68.0;"2022-10-24 22:18:55"
1759;68.0;"2022-10-24 22:18:56"
1760;68.0;"2022-10-24 22:18:57"
1761;67.8;"2022-10-24 22:18:58"
1762;67.5;"2022-10-24 22:18:59"
1763;67.6;"2022-10-24 22:19:00"
1764;67.5;"2022-10-24 22:19:01"
1765;67.3;"2022-10-24 22:19:03"
1766;67.3;"2022-10-24 22:19:04"
1767;67.3;"2022-10-24 22:19:05"
1768;67.5;"2022-10-24 22:19:06"
1769;67.5;"2022-10-24 22:19:07"
1770;67.3;"2022-10-24 22:19:09"
1771;67.6;"2022-10-24 22:19:10"
1772;67.5;"2022-10-24 22:19:11"
1773;67.4;"2022-10-24 22:19:12"
1774;67.7;"2022-10-24 22:19:13"
1775;67.7;"2022-10-24 22:19:14"
1776;67.7;"2022-10-24 22:19:15"
1777;67.7;"2022-10-24 22:19:16"
1778;67.7;"2022-10-24 22:19:17"
1779;67.8;"2022-10-24 22:19:18"
1780;67.4;"2022-10-24 22:19:20"
1781;67.4;"2022-10-24 22:19:21"
1782;67.4;"2022-10-24 22:19:22"
1783;67.2;"2022-10-24 22:19:23"
1784;67.3;"2022-10-24 22:19:24"
1785;67.3;"2022-10-24 22:19:25"
1786;67.3;"2022-10-24 22:19:27"
1787;67.3;"2022-10-24 22:19:28"
1788;67.3;"2022-10-24 22:19:29"
1789;67.1;"2022-10-24 22:19:30"
1790;66.8;"2022-10-24 22:19:31"
1791;66.7;"2022-10-24 22:19:32"
1792;66.9;"2022-10-24 22:19:33"
1793;66.8;"2022-10-24 22:19:34"
1794;67.0;"2022-10-24 22:19:35"
1795;67.1;"2022-10-24 22:19:36"
1796;66.9;"2022-10-24 22:19:37"
1797;67.0;"2022-10-24 22:19:38"
1798;66.9;"2022-10-24 22:19:39"
1799;66.9;"2022-10-24 22:19:41"
1800;66.8;"2022-10-24 22:19:42"
1801;66.7;"2022-10-24 22:19:43"
1802;66.6;"2022-10-24 22:19:44"
1803;66.7;"2022-10-24 22:19:45"
1804;66.8;"2022-10-24 22:19:46"
1805;66.8;"2022-10-24 22:19:47"
1806;66.9;"2022-10-24 22:19:48"
1807;66.9;"2022-10-24 22:19:49"
1808;66.9;"2022-10-24 22:19:51"
1809;66.5;"2022-10-24 22:19:52"
1810;66.6;"2022-10-24 22:19:53"
1811;66.6;"2022-10-24 22:19:54"
1812;66.6;"2022-10-24 22:19:55"
1813;66.6;"2022-10-24 22:19:56"
1814;66.7;"2022-10-24 22:19:57"
1815;66.8;"2022-10-24 22:19:58"
1816;66.9;"2022-10-24 22:19:59"
1817;66.7;"2022-10-24 22:20:00"
1818;66.8;"2022-10-24 22:20:01"
1819;66.9;"2022-10-24 22:20:03"
1820;66.9;"2022-10-24 22:20:04"
1821;66.8;"2022-10-24 22:20:05"
1822;66.6;"2022-10-24 22:20:06"
1823;66.8;"2022-10-24 22:20:07"
1824;66.7;"2022-10-24 22:20:08"
1825;66.7;"2022-10-24 22:20:09"
1826;66.7;"2022-10-24 22:20:10"
1827;66.7;"2022-10-24 22:20:11"
1828;66.7;"2022-10-24 22:20:12"
1829;66.7;"2022-10-24 22:20:14"
1830;66.6;"2022-10-24 22:20:15"
1831;66.7;"2022-10-24 22:20:16"
1832;66.6;"2022-10-24 22:20:17"
1833;66.6;"2022-10-24 22:20:18"
1834;66.6;"2022-10-24 22:20:19"
1835;66.8;"2022-10-24 22:20:20"
1836;66.8;"2022-10-24 22:20:21"
1837;66.1;"2022-10-24 22:20:22"
1838;66.2;"2022-10-24 22:20:24"
1839;66.1;"2022-10-24 22:20:25"
1840;66.2;"2022-10-24 22:20:26"
1841;66.2;"2022-10-24 22:20:27"
1842;66.1;"2022-10-24 22:20:28"
1843;66.2;"2022-10-24 22:20:29"
1844;66.2;"2022-10-24 22:20:30"
1845;66.3;"2022-10-24 22:20:31"
1846;66.4;"2022-10-24 22:20:32"
1847;66.4;"2022-10-24 22:20:33"
1848;66.4;"2022-10-24 22:20:35"
1849;66.5;"2022-10-24 22:20:36"
1850;66.4;"2022-10-24 22:20:37"
1851;66.4;"2022-10-24 22:20:38"
1852;66.4;"2022-10-24 22:20:39"
1853;66.3;"2022-10-24 22:20:40"
1854;66.2;"2022-10-24 22:20:41"
1855;66.1;"2022-10-24 22:20:42"
1856;66.1;"2022-10-24 22:20:43"
1857;66.1;"2022-10-24 22:20:44"
1858;66.3;"2022-10-24 22:20:45"
1859;66.3;"2022-10-24 22:20:46"
1860;66.3;"2022-10-24 22:20:47"
1861;66.3;"2022-10-24 22:20:48"
1862;66.4;"2022-10-24 22:20:50"
1863;66.7;"2022-10-24 22:20:51"
1864;66.4;"2022-10-24 22:20:52"
1865;66.4;"2022-10-24 22:20:53"
1866;66.4;"2022-10-24 22:20:54"
1867;66.4;"2022-10-24 22:20:55"
1868;66.3;"2022-10-24 22:20:56"
1869;66.4;"2022-10-24 22:20:57"
1870;66.3;"2022-10-24 22:20:58"
1871;66.4;"2022-10-24 22:20:59"
1872;66.6;"2022-10-24 22:21:00"
1873;66.7;"2022-10-24 22:21:01"
1874;66.7;"2022-10-24 22:21:02"
1875;66.6;"2022-10-24 22:21:04"
1876;66.6;"2022-10-24 22:21:05"
1877;66.6;"2022-10-24 22:21:06"
1878;66.4;"2022-10-24 22:21:07"
1879;66.4;"2022-10-24 22:21:08"
1880;66.4;"2022-10-24 22:21:09"
1881;66.5;"2022-10-24 22:21:11"
1882;66.5;"2022-10-24 22:21:12"
1883;66.7;"2022-10-24 22:21:13"
1884;66.7;"2022-10-24 22:21:14"
1885;66.7;"2022-10-24 22:21:15"
1886;66.6;"2022-10-24 22:21:16"
1887;66.7;"2022-10-24 22:21:17"
1888;66.7;"2022-10-24 22:21:18"
1889;66.6;"2022-10-24 22:21:19"
1890;66.8;"2022-10-24 22:21:20"
1891;66.8;"2022-10-24 22:21:21"
1892;66.7;"2022-10-24 22:21:22"
1893;66.6;"2022-10-24 22:21:24"
1894;66.6;"2022-10-24 22:21:25"
1895;66.7;"2022-10-24 22:21:26"
1896;66.8;"2022-10-24 22:21:27"
1897;66.8;"2022-10-24 22:21:28"
1898;66.7;"2022-10-24 22:21:29"
1899;66.8;"2022-10-24 22:21:30"
1900;66.8;"2022-10-24 22:21:31"
1901;66.8;"2022-10-24 22:21:32"
1902;66.9;"2022-10-24 22:21:33"
1903;66.9;"2022-10-24 22:21:35"
1904;66.7;"2022-10-24 22:21:36"
1905;66.8;"2022-10-24 22:21:37"
1906;66.6;"2022-10-24 22:21:38"
1907;66.8;"2022-10-24 22:21:39"
1908;66.6;"2022-10-24 22:21:40"
1909;66.8;"2022-10-24 22:21:41"
1910;66.7;"2022-10-24 22:21:42"
1911;66.8;"2022-10-24 22:21:43"
1912;66.8;"2022-10-24 22:21:44"
1913;67.0;"2022-10-24 22:21:45"
1914;66.9;"2022-10-24 22:21:46"
1915;66.7;"2022-10-24 22:21:48"
1916;66.8;"2022-10-24 22:21:49"
1917;66.8;"2022-10-24 22:21:50"
1918;66.8;"2022-10-24 22:21:51"
1919;66.8;"2022-10-24 22:21:52"
1920;66.8;"2022-10-24 22:21:53"
1921;66.6;"2022-10-24 22:21:54"
1922;66.5;"2022-10-24 22:21:55"
1923;66.5;"2022-10-24 22:21:56"
1924;66.5;"2022-10-24 22:21:57"
1925;66.5;"2022-10-24 22:21:58"
1926;66.5;"2022-10-24 22:22:00"
1927;66.6;"2022-10-24 22:22:01"
1928;66.6;"2022-10-24 22:22:02"
1929;66.7;"2022-10-24 22:22:03"
1930;66.4;"2022-10-24 22:22:04"
1931;66.5;"2022-10-24 22:22:05"
1932;66.7;"2022-10-24 22:22:06"
1933;66.7;"2022-10-24 22:22:07"
1934;66.6;"2022-10-24 22:22:08"
1935;66.6;"2022-10-24 22:22:09"
1936;66.6;"2022-10-24 22:22:10"
1937;66.6;"2022-10-24 22:22:11"
1938;66.7;"2022-10-24 22:22:12"
1939;66.7;"2022-10-24 22:22:14"
1940;66.4;"2022-10-24 22:22:15"
1941;66.2;"2022-10-24 22:22:16"
1942;66.3;"2022-10-24 22:22:17"
1943;66.1;"2022-10-24 22:22:18"
1944;66.2;"2022-10-24 22:22:19"
1945;66.2;"2022-10-24 22:22:20"
1946;66.2;"2022-10-24 22:22:21"
1947;66.1;"2022-10-24 22:22:22"
1948;66.2;"2022-10-24 22:22:23"
1949;66.2;"2022-10-24 22:22:25"
1950;66.1;"2022-10-24 22:22:26"
1951;66.1;"2022-10-24 22:22:27"
1952;66.1;"2022-10-24 22:22:28"
1953;66.2;"2022-10-24 22:22:29"
1954;66.3;"2022-10-24 22:22:30"
1955;66.3;"2022-10-24 22:22:31"
1956;66.3;"2022-10-24 22:22:32"
1957;66.2;"2022-10-24 22:22:33"
1958;66.2;"2022-10-24 22:22:34"
1959;66.3;"2022-10-24 22:22:36"
1960;66.5;"2022-10-24 22:22:37"
1961;66.3;"2022-10-24 22:22:38"
1962;66.4;"2022-10-24 22:22:39"
1963;66.4;"2022-10-24 22:22:40"
1964;66.4;"2022-10-24 22:22:41"
1965;66.6;"2022-10-24 22:22:42"
1966;66.4;"2022-10-24 22:22:43"
1967;66.2;"2022-10-24 22:22:44"
1968;66.3;"2022-10-24 22:22:45"
1969;66.3;"2022-10-24 22:22:47"
1970;66.3;"2022-10-24 22:22:48"
1971;66.2;"2022-10-24 22:22:49"
1972;66.0;"2022-10-24 22:22:50"
1973;66.1;"2022-10-24 22:22:51"
1974;65.9;"2022-10-24 22:22:52"
1975;65.8;"2022-10-24 22:22:53"
1976;65.8;"2022-10-24 22:22:54"
1977;65.9;"2022-10-24 22:22:55"
1978;66.0;"2022-10-24 22:22:56"
1979;66.2;"2022-10-24 22:22:57"
1980;66.2;"2022-10-24 22:22:58"
1981;66.1;"2022-10-24 22:22:59"
1982;66.1;"2022-10-24 22:23:01"
1983;66.1;"2022-10-24 22:23:02"
1984;66.3;"2022-10-24 22:23:03"
1985;66.3;"2022-10-24 22:23:04"
1986;66.5;"2022-10-24 22:23:05"
1987;66.5;"2022-10-24 22:23:06"
1988;66.4;"2022-10-24 22:23:07"
1989;66.6;"2022-10-24 22:23:08"
1990;66.6;"2022-10-24 22:23:09"
1991;66.6;"2022-10-24 22:23:10"
1992;66.7;"2022-10-24 22:23:12"
1993;66.8;"2022-10-24 22:23:13"
1994;65.7;"2022-10-24 22:23:14"
1995;66.4;"2022-10-24 22:23:15"
1996;66.7;"2022-10-24 22:23:16"
1997;66.2;"2022-10-24 22:23:17"
1998;66.2;"2022-10-24 22:23:19"
1999;66.1;"2022-10-24 22:23:20"
2000;66.3;"2022-10-24 22:23:21"
2001;66.4;"2022-10-24 22:23:22"
2002;66.6;"2022-10-24 22:23:23"
